latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
44.04,23.779,332.4,1,1,2019-10-19,1130,A,85,6.0NRT,301,25.5,D
44.016,23.461,318.7,1,1,2019-10-19,1130,A,72,6.0NRT,302.5,10.3,D
44.044,23.604,314.6,1,1,2019-10-19,1130,A,65,6.0NRT,301.9,5.5,D
44.025,23.466,328.4,1,1,2019-10-19,1130,A,82,6.0NRT,301.1,20.3,D
44.023,23.454,325.1,1,1,2019-10-19,1130,A,79,6.0NRT,301.6,16.6,D
44.503,26.999,313,1.3,1.1,2019-10-19,1130,A,63,6.0NRT,300.3,7.7,D
44.319,24.889,321.2,1.1,1,2019-10-19,1130,A,75,6.0NRT,300.5,13.7,D
44.188,23.308,311.9,1,1,2019-10-19,1130,A,60,6.0NRT,299.4,5,D
44.433,25.165,322,1.1,1.1,2019-10-19,1130,A,76,6.0NRT,299.1,16.5,D
44.527,25.724,325.7,1.2,1.1,2019-10-19,1130,A,80,6.0NRT,298.7,22.6,D
44.525,25.71,309.8,1.2,1.1,2019-10-19,1130,A,50,6.0NRT,297.3,4.8,D
44.66,26.464,315.1,1.2,1.1,2019-10-19,1130,A,64,6.0NRT,298.7,12.4,D
44.66,26.457,313.9,1.2,1.1,2019-10-19,1130,A,61,6.0NRT,298.8,11.1,D
43.929,20.752,316.9,1,1,2019-10-19,1130,A,75,6.0NRT,297.6,11.4,D
43.927,20.739,312.8,1,1,2019-10-19,1130,A,70,6.0NRT,297.3,7.9,D
44.657,25.974,314.3,1.2,1.1,2019-10-19,1130,A,66,6.0NRT,298.1,10.2,D
44.611,25.565,312.2,1.1,1.1,2019-10-19,1130,A,61,6.0NRT,297.9,7.5,D
44.273,22.917,310.1,1,1,2019-10-19,1130,A,31,6.0NRT,296.2,4.6,D
43.976,20.751,320.6,1,1,2019-10-19,1130,A,79,6.0NRT,299.3,15.2,D
44.807,26.985,310.9,1.3,1.1,2019-10-19,1130,A,61,6.0NRT,298.5,5.9,D
44.804,26.98,311.7,1.3,1.1,2019-10-19,1130,A,63,6.0NRT,298.5,6.8,D
44.278,22.628,311.9,1,1,2019-10-19,1130,A,55,6.0NRT,296.4,8,D
44.277,22.616,310.9,1,1,2019-10-19,1130,A,48,6.0NRT,297.4,6.8,D
44.702,25.568,309.1,1.2,1.1,2019-10-19,1130,A,48,6.0NRT,297.3,5,D
44.76,25.9,309.1,1.2,1.1,2019-10-19,1130,A,52,6.0NRT,297.5,6.3,D
44.771,25.123,314.2,1.1,1.1,2019-10-19,1130,A,66,6.0NRT,297.4,9.1,D
44.77,25.109,325.1,1.1,1.1,2019-10-19,1130,A,80,6.0NRT,298.6,22,D
44.768,25.095,320,1.1,1.1,2019-10-19,1130,A,75,6.0NRT,297.9,15,D
44.697,24.313,310.2,1.1,1,2019-10-19,1130,A,54,6.0NRT,298,5.5,D
44.88,25.604,308.6,1.2,1.1,2019-10-19,1130,A,53,6.0NRT,296.1,6.5,D
44.691,22.998,310,1,1,2019-10-19,1130,A,64,6.0NRT,297.5,6.4,D
44.452,21.118,315.1,1,1,2019-10-19,1130,A,72,6.0NRT,299.5,8.7,D
44.691,22.604,307.5,1,1,2019-10-19,1130,A,54,6.0NRT,296.7,4.4,D
44.523,21.28,309.5,1,1,2019-10-19,1130,A,58,6.0NRT,299,4.9,D
44.518,20.825,306.9,1,1,2019-10-19,1130,A,53,6.0NRT,296.3,3.3,D
44.516,20.813,307,1,1,2019-10-19,1130,A,55,6.0NRT,296.8,3.5,D
44.614,21.324,315.5,1,1,2019-10-19,1130,A,73,6.0NRT,301.1,7.5,D
44.612,21.312,313,1,1,2019-10-19,1130,A,64,6.0NRT,301,5.1,D
44.676,21.128,329.4,1,1,2019-10-19,1130,A,85,6.0NRT,300.4,22.6,D
44.676,21.009,309.6,1,1,2019-10-19,1130,A,57,6.0NRT,298.2,4.5,D
44.535,20.018,311.3,1.1,1,2019-10-19,1130,A,67,6.0NRT,298.8,6.6,D
44.868,21.965,309,1,1,2019-10-19,1130,A,62,6.0NRT,297,5,D
44.604,20.148,310.5,1.1,1,2019-10-19,1130,A,66,6.0NRT,296.7,6.1,D
44.594,20.027,310,1.1,1,2019-10-19,1130,A,65,6.0NRT,297.2,6.1,D
44.586,19.862,307.1,1.1,1,2019-10-19,1130,A,58,6.0NRT,297.1,3.9,D
44.795,21.119,312.3,1,1,2019-10-19,1130,A,53,6.0NRT,301,5.8,D
44.793,21.106,335.6,1,1,2019-10-19,1130,A,89,6.0NRT,302.5,31.8,D
44.857,21.403,312.3,1,1,2019-10-19,1130,A,68,6.0NRT,299,6.4,D
44.775,20.807,320.3,1,1,2019-10-19,1130,A,77,6.0NRT,299.6,12.3,D
44.773,20.794,328.2,1,1,2019-10-19,1130,A,84,6.0NRT,301.1,21.3,D
44.802,20.865,312.5,1,1,2019-10-19,1130,A,55,6.0NRT,300.3,4.9,D
44.708,20.274,319.7,1.1,1,2019-10-19,1130,A,77,6.0NRT,299.8,13.3,D
44.852,21.062,312.8,1,1,2019-10-19,1130,A,57,6.0NRT,299.9,6.7,D
44.85,21.049,314,1,1,2019-10-19,1130,A,61,6.0NRT,300.9,7.4,D
44.821,20.806,314.2,1,1,2019-10-19,1130,A,70,6.0NRT,299.7,5.9,D
44.797,20.652,318.7,1,1,2019-10-19,1130,A,66,6.0NRT,299.4,10.8,D
45.055,22.307,307.7,1,1,2019-10-19,1130,A,61,6.0NRT,295.9,4.8,D
44.898,21.246,317,1,1,2019-10-19,1130,A,74,6.0NRT,297.2,10.8,D
44.86,20.993,324.8,1,1,2019-10-19,1130,A,72,6.0NRT,301.6,16,D
44.806,20.65,316.9,1,1,2019-10-19,1130,A,0,6.0NRT,297.3,9.4,D
44.87,20.997,319.4,1,1,2019-10-19,1130,A,76,6.0NRT,300.5,12,D
44.868,20.984,319.5,1,1,2019-10-19,1130,A,76,6.0NRT,300.1,11.4,D
44.863,20.893,323,1,1,2019-10-19,1130,A,80,6.0NRT,300.8,14.8,D
44.861,20.88,337.7,1,1,2019-10-19,1130,A,90,6.0NRT,302.2,34.8,D
44.87,20.877,334.3,1,1,2019-10-19,1130,A,88,6.0NRT,300.7,29.3,D
44.897,20.989,316.1,1,1,2019-10-19,1130,A,71,6.0NRT,299.2,9.7,D
44.895,20.976,312.4,1,1,2019-10-19,1130,A,52,6.0NRT,299.7,6,D
44.973,21.243,319,1,1,2019-10-19,1130,A,69,6.0NRT,300.3,10,D
44.991,21.237,320.9,1,1,2019-10-19,1130,A,78,6.0NRT,300.4,11.9,D
44.918,20.769,313.7,1,1,2019-10-19,1130,A,69,6.0NRT,299.7,6.7,D
44.916,20.756,310.6,1,1,2019-10-19,1130,A,52,6.0NRT,298.5,4.4,D
44.777,19.851,317.4,1.1,1,2019-10-19,1130,A,69,6.0NRT,300.5,11.8,D
44.775,19.837,321.2,1.1,1,2019-10-19,1130,A,78,6.0NRT,301.2,15.6,D
44.947,20.781,325.1,1,1,2019-10-19,1130,A,81,6.0NRT,300,17.9,D
44.945,20.768,320,1,1,2019-10-19,1130,A,76,6.0NRT,299.1,12.5,D
44.722,19.413,310.7,1.1,1.1,2019-10-19,1130,A,65,6.0NRT,299,5.7,D
44.82,19.766,313,1.1,1,2019-10-19,1130,A,53,6.0NRT,300.8,7.8,D
44.759,19.4,313.9,1.1,1.1,2019-10-19,1130,A,70,6.0NRT,299.8,7.5,D
44.821,19.652,315.7,1.1,1,2019-10-19,1130,A,72,6.0NRT,299.7,9.6,D
44.896,20.049,316.7,1.1,1,2019-10-19,1130,A,58,6.0NRT,301.2,7.9,D
44.857,19.81,341.4,1.1,1,2019-10-19,1130,A,92,6.0NRT,301.9,44.9,D
44.854,19.797,312.3,1.1,1,2019-10-19,1130,A,66,6.0NRT,300.5,5.8,D
45.021,20.777,313.7,1,1,2019-10-19,1130,A,59,6.0NRT,298.6,6.1,D
45.019,20.765,314.7,1,1,2019-10-19,1130,A,68,6.0NRT,298.3,6.9,D
44.904,20.053,324.4,1.1,1,2019-10-19,1130,A,80,6.0NRT,301.6,17.5,D
45.041,20.785,317.5,1,1,2019-10-19,1130,A,73,6.0NRT,299.1,9.8,D
44.796,19.294,312.8,1.1,1.1,2019-10-19,1130,A,68,6.0NRT,297.5,9,D
44.938,20.028,312.4,1.1,1,2019-10-19,1130,A,64,6.0NRT,301.1,4.7,D
44.936,20.015,322,1.1,1,2019-10-19,1130,A,78,6.0NRT,301.8,14.5,D
44.914,19.882,323.4,1.1,1,2019-10-19,1130,A,79,6.0NRT,302.4,15.7,D
44.952,20.051,313.2,1.1,1,2019-10-19,1130,A,64,6.0NRT,301.4,5.7,D
45.038,20.53,314.9,1,1,2019-10-19,1130,A,69,6.0NRT,298.5,8.3,D
44.865,19.415,311.5,1.1,1,2019-10-19,1130,A,52,6.0NRT,298.6,6.1,D
44.863,19.401,314.1,1.1,1.1,2019-10-19,1130,A,69,6.0NRT,298.2,9,D
45.067,20.534,326.2,1,1,2019-10-19,1130,A,82,6.0NRT,299.8,19.7,D
45.065,20.521,312.6,1,1,2019-10-19,1130,A,29,6.0NRT,299.3,5.8,D
44.888,19.436,313.3,1.1,1,2019-10-19,1130,A,68,6.0NRT,298.5,8,D
45.074,20.526,321.7,1,1,2019-10-19,1130,A,78,6.0NRT,299.5,15.7,D
44.983,19.91,315.3,1.1,1,2019-10-19,1130,A,70,6.0NRT,301.9,7.5,D
44.936,19.63,311.6,1.1,1,2019-10-19,1130,A,62,6.0NRT,300.3,6.8,D
44.878,19.289,309.5,1.1,1.1,2019-10-19,1130,A,61,6.0NRT,297.8,6.2,D
45.066,20.243,347.9,1,1,2019-10-19,1130,A,95,6.0NRT,303.9,54.2,D
45.064,20.23,335.2,1.1,1,2019-10-19,1130,A,88,6.0NRT,303.4,30.7,D
45.075,20.24,313.8,1,1,2019-10-19,1130,A,67,6.0NRT,300.4,5.7,D
45.14,20.586,331.5,1,1,2019-10-19,1130,A,86,6.0NRT,299.4,26.1,D
45.138,20.573,319.7,1,1,2019-10-19,1130,A,75,6.0NRT,299.5,12.2,D
44.982,19.442,321.5,1.1,1,2019-10-19,1130,A,68,6.0NRT,299.3,16.7,D
45.213,20.812,329.3,1,1,2019-10-19,1130,A,84,6.0NRT,299.6,22.9,D
45.23,20.806,312.3,1,1,2019-10-19,1130,A,48,6.0NRT,299.2,5.8,D
45.228,20.793,330.7,1,1,2019-10-19,1130,A,85,6.0NRT,299.4,24.6,D
45.031,19.577,316.9,1.1,1,2019-10-19,1130,A,73,6.0NRT,299.9,10.8,D
44.991,19.345,313.5,1.1,1.1,2019-10-19,1130,A,48,6.0NRT,299.8,8.2,D
45.241,20.695,309.4,1,1,2019-10-19,1130,A,58,6.0NRT,297.2,3.9,D
45.239,20.682,314.2,1,1,2019-10-19,1130,A,68,6.0NRT,298.4,7.7,D
45.083,19.602,320.5,1.1,1,2019-10-19,1130,A,77,6.0NRT,298.5,14.2,D
45.016,19.206,316.8,1.1,1.1,2019-10-19,1130,A,74,6.0NRT,296.5,13.6,D
45.412,21.571,310.7,1,1,2019-10-19,1130,A,64,6.0NRT,299.4,4.2,D
45.095,19.555,311.4,1.1,1,2019-10-19,1130,A,64,6.0NRT,298.4,5.8,D
45.203,20.117,320.3,1.1,1,2019-10-19,1130,A,76,6.0NRT,300.2,13.7,D
45.308,20.709,312.7,1,1,2019-10-19,1130,A,66,6.0NRT,298.4,6.6,D
45.289,20.594,315.6,1,1,2019-10-19,1130,A,70,6.0NRT,297.9,8.2,D
45.287,20.581,359.3,1,1,2019-10-19,1130,A,99,6.0NRT,301.9,82,D
45.45,21.58,313.8,1,1,2019-10-19,1130,A,69,6.0NRT,299,7,D
45.448,21.567,324.9,1,1,2019-10-19,1130,A,81,6.0NRT,300.5,17.2,D
45.42,21.378,315.8,1,1,2019-10-19,1130,A,72,6.0NRT,299,8.6,D
45.316,20.706,311.5,1,1,2019-10-19,1130,A,48,6.0NRT,299.3,5.4,D
45.312,20.559,348.7,1,1,2019-10-19,1130,A,95,6.0NRT,301.2,56.2,D
45.31,20.546,320.3,1,1,2019-10-19,1130,A,76,6.0NRT,299.9,12.7,D
45.255,20.141,314.1,1.1,1,2019-10-19,1130,A,68,6.0NRT,300.4,6.9,D
45.287,20.227,318.2,1,1,2019-10-19,1130,A,70,6.0NRT,297,11.8,D
45.254,19.961,322.2,1.1,1,2019-10-19,1130,A,78,6.0NRT,299.6,15.5,D
45.263,19.966,314.7,1.1,1,2019-10-19,1130,A,60,6.0NRT,298.2,9.2,D
45.261,19.953,314.5,1.1,1,2019-10-19,1130,A,65,6.0NRT,299.1,9.5,D
45.298,20.065,313.3,1.1,1,2019-10-19,1130,A,66,6.0NRT,301,6.1,D
45.13,19.066,312.8,1.1,1.1,2019-10-19,1130,A,68,6.0NRT,295.2,8.8,D
45.127,19.052,309.3,1.1,1.1,2019-10-19,1130,A,61,6.0NRT,295,5.9,D
45.012,18.345,306.3,1.2,1.1,2019-10-19,1130,A,57,6.0NRT,295.8,5.2,D
45.335,19.998,320.7,1.1,1,2019-10-19,1130,A,77,6.0NRT,301,12.5,D
45.332,19.984,312.1,1.1,1,2019-10-19,1130,A,62,6.0NRT,300.5,4.3,D
45.518,21.103,309.9,1,1,2019-10-19,1130,A,60,6.0NRT,298.5,4.7,D
45.474,20.757,313.6,1,1,2019-10-19,1130,A,68,6.0NRT,299.2,6.8,D
45.428,20.461,308.9,1,1,2019-10-19,1130,A,35,6.0NRT,296.3,3.2,D
45.436,20.466,310.3,1,1,2019-10-19,1130,A,58,6.0NRT,299.6,4.4,D
45.423,20.321,311.2,1,1,2019-10-19,1130,A,61,6.0NRT,299.6,5.1,D
45.519,20.696,313.4,1,1,2019-10-19,1130,A,66,6.0NRT,300.1,6.2,D
45.554,20.739,320,1,1,2019-10-19,1130,A,71,6.0NRT,298.4,12.8,D
45.552,20.726,311.4,1,1,2019-10-19,1130,A,62,6.0NRT,298.8,5.3,D
45.471,20.154,309.4,1,1,2019-10-19,1130,A,33,6.0NRT,297.5,4.6,D
44.972,17.277,306,1.3,1.1,2019-10-19,1130,A,43,6.0NRT,293.5,6,D
44.959,17.212,309.1,1.3,1.1,2019-10-19,1130,A,66,6.0NRT,293.2,10.6,D
45.453,19.988,319.9,1.1,1,2019-10-19,1130,A,75,6.0NRT,301.3,11.9,D
44.969,17.271,307.4,1.3,1.1,2019-10-19,1130,A,56,6.0NRT,293.5,7.5,D
44.956,17.206,303.7,1.3,1.1,2019-10-19,1130,A,46,6.0NRT,292.9,5.3,D
45.238,18.67,317.1,1.2,1.1,2019-10-19,1130,A,74,6.0NRT,296.9,13.1,D
45.471,19.982,315.5,1.1,1,2019-10-19,1130,A,61,6.0NRT,301.3,7.2,D
45.247,18.667,321.4,1.2,1.1,2019-10-19,1130,A,79,6.0NRT,297.1,18.7,D
45.512,20.176,315.1,1,1,2019-10-19,1130,A,69,6.0NRT,298.9,8.5,D
45.51,20.163,312.8,1,1,2019-10-19,1130,A,65,6.0NRT,299.9,6.9,D
45.495,20.015,313.4,1.1,1,2019-10-19,1130,A,65,6.0NRT,301.1,5.9,D
45.921,22.741,308.2,1,1,2019-10-19,1130,A,46,6.0NRT,294.6,5.3,D
45.855,22.269,306.5,1,1,2019-10-19,1130,A,49,6.0NRT,296.1,3.8,D
45.492,19.877,338.9,1.1,1,2019-10-19,1130,A,90,6.0NRT,303,38.3,D
45.521,19.937,312.1,1.1,1,2019-10-19,1130,A,63,6.0NRT,300.7,5.9,D
45.923,22.554,312.4,1,1,2019-10-19,1130,A,67,6.0NRT,294.6,8.3,D
45.855,22.071,311,1,1,2019-10-19,1130,A,64,6.0NRT,296.3,6.5,D
45.785,21.4,310.7,1,1,2019-10-19,1130,A,62,6.0NRT,297.3,5.4,D
45.783,21.388,309.3,1,1,2019-10-19,1130,A,58,6.0NRT,297.2,4.4,D
45.112,17.419,306.4,1.3,1.1,2019-10-19,1130,A,0,6.0NRT,293.4,7.5,D
45.109,17.403,309.7,1.3,1.1,2019-10-19,1130,A,58,6.0NRT,293.4,10.7,D
45.475,19.221,325.3,1.1,1,2019-10-19,1130,A,81,6.0NRT,297.8,22.8,D
45.243,17.841,306.7,1.2,1.1,2019-10-19,1130,A,59,6.0NRT,293.1,7.9,D
45.809,21.067,326.8,1,1,2019-10-19,1130,A,82,6.0NRT,298.6,19.8,D
45.818,21.065,317.1,1,1,2019-10-19,1130,A,73,6.0NRT,298.9,10.7,D
45.637,19.858,311.2,1.1,1,2019-10-19,1130,A,63,6.0NRT,300.4,5.1,D
46.576,26.959,320.3,1.4,1.2,2019-10-19,1130,A,75,6.0NRT,292.4,26.5,D
46.334,24.531,314.1,1.1,1,2019-10-19,1130,A,73,6.0NRT,295.1,12,D
45.79,20.577,319.2,1,1,2019-10-19,1130,A,75,6.0NRT,299,12.2,D
45.788,20.564,312.3,1,1,2019-10-19,1130,A,65,6.0NRT,299.3,6.1,D
45.926,20.985,326.9,1,1,2019-10-19,1130,A,83,6.0NRT,298.8,19.6,D
45.924,20.972,317.8,1,1,2019-10-19,1130,A,74,6.0NRT,298.4,10.3,D
45.914,20.721,309.8,1,1,2019-10-19,1130,A,60,6.0NRT,298.4,4.8,D
45.988,21.086,309.5,1,1,2019-10-19,1130,A,60,6.0NRT,297.2,4.8,D
45.986,21.073,312.3,1,1,2019-10-19,1130,A,66,6.0NRT,297.9,6.8,D
45.97,20.971,352.8,1,1,2019-10-19,1130,A,97,6.0NRT,299.7,64.5,D
46.402,24.054,307.5,1.1,1,2019-10-19,1130,A,64,6.0NRT,294.6,5.5,D
45.963,20.859,312.7,1,1,2019-10-19,1130,A,67,6.0NRT,297.2,6.7,D
46.032,20.945,327.5,1,1,2019-10-19,1130,A,83,6.0NRT,298.5,21.1,D
46.03,20.932,309.7,1,1,2019-10-19,1130,A,44,6.0NRT,297.9,4.5,D
46.041,20.942,311.3,1,1,2019-10-19,1130,A,59,6.0NRT,297.7,5.8,D
45.631,18.381,309.1,1.2,1.1,2019-10-19,1130,A,64,6.0NRT,294.9,8,D
46.072,21.026,326.8,1,1,2019-10-19,1130,A,83,6.0NRT,298.9,20,D
46.07,21.013,350.4,1,1,2019-10-19,1130,A,96,6.0NRT,300.7,58.9,D
46.278,21.929,311.6,1,1,2019-10-19,1130,A,58,6.0NRT,295.5,8.3,D
45.868,19.126,318.1,1.1,1,2019-10-19,1130,A,75,6.0NRT,296.8,13.9,D
45.697,18.093,308.1,1.2,1.1,2019-10-19,1130,A,62,6.0NRT,295,8,D
46.645,23.835,320.7,1.1,1,2019-10-19,1130,A,80,6.0NRT,297.1,14.6,D
46.652,23.842,316.9,1.1,1,2019-10-19,1130,A,77,6.0NRT,297.1,12.3,D
46.65,23.828,316.1,1.1,1,2019-10-19,1130,A,76,6.0NRT,296.6,11.4,D
46.34,21.458,320.3,1,1,2019-10-19,1130,A,78,6.0NRT,297.6,13.4,D
46.258,20.909,322,1,1,2019-10-19,1130,A,79,6.0NRT,297.3,15.4,D
46.758,24.409,308.3,1.1,1,2019-10-19,1130,A,66,6.0NRT,296.3,5.8,D
46.403,21.312,313.1,1,1,2019-10-19,1130,A,69,6.0NRT,295.8,7.8,D
45.571,16.385,309.6,1.4,1.2,2019-10-19,1130,A,69,6.0NRT,292.2,12.8,D
46.446,21.419,312.4,1,1,2019-10-19,1130,A,68,6.0NRT,296.2,7.1,D
46.444,21.406,318.5,1,1,2019-10-19,1130,A,76,6.0NRT,296.2,12.3,D
46.509,21.787,309.4,1,1,2019-10-19,1130,A,63,6.0NRT,296.5,4.7,D
46.538,21.291,314.6,1,1,2019-10-19,1130,A,62,6.0NRT,297,8.9,D
46.536,21.278,314.4,1,1,2019-10-19,1130,A,71,6.0NRT,297.7,8.8,D
46.556,21.352,309,1,1,2019-10-19,1130,A,61,6.0NRT,296.3,4.8,D
46.702,22.314,306.5,1,1,2019-10-19,1130,A,54,6.0NRT,294.6,4.2,D
46.674,21.778,311.8,1,1,2019-10-19,1130,A,65,6.0NRT,297.2,6.1,D
46.672,21.765,342.1,1,1,2019-10-19,1130,A,92,6.0NRT,299.1,42.7,D
46.67,21.752,312.9,1,1,2019-10-19,1130,A,68,6.0NRT,297.9,6.8,D
47.429,27.715,313.4,1.5,1.2,2019-10-19,1130,A,73,6.0NRT,294.9,16.9,D
46.776,21.983,307,1,1,2019-10-19,1130,A,55,6.0NRT,296.3,5,D
47.429,27.709,315.3,1.5,1.2,2019-10-19,1130,A,75,6.0NRT,295,20.9,D
47.097,23.858,306.3,1.1,1,2019-10-19,1130,A,62,6.0NRT,292.8,5.9,D
47.171,24.095,303.4,1.1,1,2019-10-19,1130,A,46,6.0NRT,292.2,4,D
47.76,30.45,327.9,2.2,1.4,2019-10-19,1130,A,79,6.0NRT,295.9,71.8,D
47.758,30.422,322.4,2.2,1.4,2019-10-19,1130,A,75,6.0NRT,296.5,52.6,D
47.844,29.98,305.3,2,1.4,2019-10-19,1130,A,47,6.0NRT,294.4,12.5,D
46.926,21.346,308.2,1,1,2019-10-19,1130,A,58,6.0NRT,296.6,3.1,D
47.063,21.715,316.1,1,1,2019-10-19,1130,A,73,6.0NRT,298.9,9.7,D
47.061,21.702,312.4,1,1,2019-10-19,1130,A,67,6.0NRT,298,6.8,D
47.297,23.242,310.8,1,1,2019-10-19,1130,A,68,6.0NRT,293.8,8.6,D
48.022,30.138,329.4,2.1,1.4,2019-10-19,1130,A,85,6.0NRT,297.2,73.6,D
48.02,30.11,304.8,2.1,1.4,2019-10-19,1130,A,40,6.0NRT,294.1,8.4,D
47.188,21.821,323,1,1,2019-10-19,1130,A,80,6.0NRT,297.4,15.6,D
47.186,21.808,314.4,1,1,2019-10-19,1130,A,55,6.0NRT,295.9,7.7,D
47.365,23.062,308.3,1,1,2019-10-19,1130,A,62,6.0NRT,294.2,5.6,D
47.363,23.049,311.6,1,1,2019-10-19,1130,A,68,6.0NRT,295.3,7.9,D
47.197,21.818,320.4,1,1,2019-10-19,1130,A,77,6.0NRT,296.6,12.9,D
47.324,22.538,311.4,1,1,2019-10-19,1130,A,66,6.0NRT,297.1,7.2,D
48.095,29.868,321.2,2,1.4,2019-10-19,1130,A,74,6.0NRT,293.8,46.2,D
48.031,28.967,305.7,1.8,1.3,2019-10-19,1130,A,49,6.0NRT,293.6,12,D
48.029,28.943,312,1.8,1.3,2019-10-19,1130,A,67,6.0NRT,294.2,22.5,D
48.284,32.764,308.8,2.9,1.6,2019-10-19,1130,A,61,6.0NRT,295.7,23.9,D
48.107,29.676,320,2,1.4,2019-10-19,1130,A,77,6.0NRT,297,39.1,D
48.105,29.649,313,2,1.4,2019-10-19,1130,A,69,6.0NRT,297.8,23.2,D
47.927,27.436,313.4,1.5,1.2,2019-10-19,1130,A,67,6.0NRT,296.7,16.9,D
47.925,27.416,316.8,1.5,1.2,2019-10-19,1130,A,75,6.0NRT,295.8,22.2,D
48.109,29.67,315.5,2,1.4,2019-10-19,1130,A,51,6.0NRT,296.8,26.1,D
48.284,32.759,307.8,2.9,1.6,2019-10-19,1130,A,58,6.0NRT,295.7,20,D
47.397,22.332,307.8,1,1,2019-10-19,1130,A,30,6.0NRT,295.9,4.5,D
48.073,28.5,312.2,1.7,1.3,2019-10-19,1130,A,59,6.0NRT,295.7,19,D
48.264,31.153,324.6,2.4,1.5,2019-10-19,1130,A,81,6.0NRT,296.9,66.4,D
47.579,23.374,306.9,1.1,1,2019-10-19,1130,A,61,6.0NRT,293.2,4.8,D
47.53,22.989,308.6,1,1,2019-10-19,1130,A,63,6.0NRT,294.5,6.5,D
47.452,22.33,311.6,1,1,2019-10-19,1130,A,66,6.0NRT,296.2,6.5,D
48.264,30.083,307.1,2.1,1.4,2019-10-19,1130,A,55,6.0NRT,296.3,12.9,D
48.263,30.055,307.5,2.1,1.4,2019-10-19,1130,A,57,6.0NRT,296.3,13.5,D
48.273,29.829,322.9,2,1.4,2019-10-19,1130,A,80,6.0NRT,295.9,49.9,D
48.392,30.5,311.1,2.2,1.4,2019-10-19,1130,A,66,6.0NRT,295.5,22.8,D
48.39,30.262,311.1,2.1,1.4,2019-10-19,1130,A,46,6.0NRT,296.8,19,D
48.42,30.526,311.5,2.2,1.4,2019-10-19,1130,A,66,6.0NRT,295.6,23.6,D
48.403,30.261,312.9,2.1,1.4,2019-10-19,1130,A,66,6.0NRT,296.3,23,D
48.418,30.288,312.4,2.2,1.4,2019-10-19,1130,A,58,6.0NRT,296.3,21.9,D
48.304,28.541,326.3,1.7,1.3,2019-10-19,1130,A,83,6.0NRT,297,48.1,D
48.302,28.517,309.6,1.7,1.3,2019-10-19,1130,A,62,6.0NRT,295.9,13.8,D
48.436,30.169,309.5,2.1,1.4,2019-10-19,1130,A,62,6.0NRT,296.1,15.5,D
48.415,29.859,309.7,2,1.4,2019-10-19,1130,A,63,6.0NRT,295.4,16,D
48.413,29.831,307.2,2,1.4,2019-10-19,1130,A,45,6.0NRT,296.2,11.4,D
48.418,30.28,309.1,2.2,1.4,2019-10-19,1130,A,20,6.0NRT,296.5,14.1,D
48.3,28.534,328.5,1.7,1.3,2019-10-19,1130,A,84,6.0NRT,296.7,53,D
48.46,30.791,306.6,2.3,1.5,2019-10-19,1130,A,53,6.0NRT,295.9,12.7,D
48.424,30.162,308,2.1,1.4,2019-10-19,1130,A,58,6.0NRT,296.4,12.7,D
48.436,30.161,307.4,2.1,1.4,2019-10-19,1130,A,54,6.0NRT,296.3,12.1,D
48.417,29.851,313.4,2,1.4,2019-10-19,1130,A,69,6.0NRT,295.8,25.3,D
47.404,20.441,313.6,1,1,2019-10-19,1130,A,70,6.0NRT,295.6,9,D
48.299,28.073,305.5,1.6,1.3,2019-10-19,1130,A,34,6.0NRT,295,7.4,D
47.413,20.438,309.1,1,1,2019-10-19,1130,A,46,6.0NRT,295.5,5.7,D
48.471,30.098,307.7,2.1,1.4,2019-10-19,1130,A,57,6.0NRT,295.2,15.4,D
48.547,30.905,329.8,2.3,1.5,2019-10-19,1130,A,85,6.0NRT,296.8,85.9,D
48.488,29.784,307.9,2,1.4,2019-10-19,1130,A,57,6.0NRT,295.5,12,D
48.468,29.329,315,1.9,1.4,2019-10-19,1130,A,67,6.0NRT,296.4,25.6,D
48.575,31.56,309.4,2.5,1.5,2019-10-19,1130,A,62,6.0NRT,296.3,17.7,D
48.542,30.901,329,2.3,1.5,2019-10-19,1130,A,85,6.0NRT,296.5,82.3,D
48.489,29.78,308.4,2,1.4,2019-10-19,1130,A,59,6.0NRT,295.6,13.2,D
48.459,29.326,313.9,1.9,1.4,2019-10-19,1130,A,66,6.0NRT,295.8,23.6,D
48.622,31.384,312.8,2.5,1.5,2019-10-19,1130,A,68,6.0NRT,296.8,28.5,D
48.62,31.35,311.2,2.5,1.5,2019-10-19,1130,A,65,6.0NRT,296.3,23.8,D
48.522,29.529,365.7,2,1.4,2019-10-19,1130,A,100,6.0NRT,300.8,266.1,D
48.52,29.502,358.2,2,1.4,2019-10-19,1130,A,99,6.0NRT,301,207.9,D
48.534,29.527,341.7,2,1.4,2019-10-19,1130,A,92,6.0NRT,297.3,115,D
48.532,29.5,345.6,2,1.4,2019-10-19,1130,A,94,6.0NRT,298.7,133.3,D
48.633,30.858,305.2,2.3,1.5,2019-10-19,1130,A,40,6.0NRT,294.8,10.7,D
48.694,31.444,308.5,2.5,1.5,2019-10-19,1130,A,55,6.0NRT,297.3,16.9,D
48.322,26.57,326.1,1.4,1.2,2019-10-19,1130,A,83,6.0NRT,296,31,D
48.632,30.882,304.9,2.3,1.5,2019-10-19,1130,A,31,6.0NRT,293.9,9.4,D
48.319,26.583,323.3,1.4,1.2,2019-10-19,1130,A,81,6.0NRT,297.3,27.6,D
